gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2016-05-16,OFF_PEAK,"Headway / Schedule Adherence",29.000000000,33.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2016-05-16,PEAK,"Headway / Schedule Adherence",9.000000000,9.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2016-05-16,OFF_PEAK,"Headway / Schedule Adherence",15.000000000,15.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2016-05-16,PEAK,"Headway / Schedule Adherence",15.000000000,15.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2016-05-16,OFF_PEAK,"Headway / Schedule Adherence",34.000000000,36.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2016-05-16,OFF_PEAK,"Headway / Schedule Adherence",16.000000000,16.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2016-05-16,PEAK,"Headway / Schedule Adherence",8.000000000,8.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2016-05-16,PEAK,"Headway / Schedule Adherence",10.000000000,10.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2016-05-16,OFF_PEAK,"Headway / Schedule Adherence",21.000000000,22.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2016-05-16,OFF_PEAK,"Headway / Schedule Adherence",22.000000000,23.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2016-05-16,PEAK,"Headway / Schedule Adherence",11.000000000,13.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2016-05-16,PEAK,"Headway / Schedule Adherence",8.000000000,8.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2016-05-16,OFF_PEAK,"Headway / Schedule Adherence",17.000000000,17.000000000,.000000000
