gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2016-10-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2016-10-01,OFF_PEAK,"Headway / Schedule Adherence",17.000000000,17.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2016-10-01,OFF_PEAK,"Headway / Schedule Adherence",16.000000000,16.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2016-10-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2016-10-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2016-10-01,OFF_PEAK,"Headway / Schedule Adherence",17.000000000,18.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2016-10-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2016-10-01,OFF_PEAK,"Headway / Schedule Adherence",12.000000000,13.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2016-10-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2016-10-01,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,15.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2016-10-01,OFF_PEAK,"Headway / Schedule Adherence",16.000000000,18.000000000,.000000000
